"company_name","industry","total_reviews","company_overall_rating","company_work_life_balance","company_salary_benefits","company_job_security","company_company_culture","company_skill_development","company_work_satisfaction","company_promotions_appraisal","review_title","overall_rating","review_date","designation","employment_type","employee_status","work_location","likes","dislikes","additional_comments","sub_work_life_balance","sub_salary_benefits","sub_job_security","sub_company_culture","sub_skill_development","sub_work_satisfaction","sub_promotions_appraisal","source_page","source_url"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Sales Support & Operations","5.0","20/06/2023","Manager","Permanent","Current Employee","Kolkata","Nothing more to add","Nothing more to add","Monday to Friday ( Flexible Timings ) ,","5.0","5.0","5.0","3.0","3.0","5.0","5.0","338","https://www.ambitionbox.com/reviews/itc-reviews?page=338"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Life Insurance","5.0","02/08/2023","KRA","Permanent","Current Employee","Kolkata","Good experience","","","5.0","4.0","5.0","5.0","5.0","5.0","4.0","338","https://www.ambitionbox.com/reviews/itc-reviews?page=338"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Sales Support & Operations","3.0","14/10/2023","Sales Coordinator","Permanent","Current Employee","Chennai","Nothing to like","","","2.0","5.0","5.0","2.0","2.0","2.0","4.0","338","https://www.ambitionbox.com/reviews/itc-reviews?page=338"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Sales Support & Operations","5.0","25/02/2023","Area Executive","Permanent","Current Employee","Mumbai","All mentioned above","NA","NA , Monday to Saturday ( Flexible Timings ) , This job involves Travel Within Country .","5.0","5.0","5.0","5.0","5.0","5.0","5.0","338","https://www.ambitionbox.com/reviews/itc-reviews?page=338"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","SCM & Logistics","1.0","19/05/2023","Manager Supply Chain(Staples)","Permanent","Current Employee","Kolkata","Nothing Nothing nothing nothing nothing","","","1.0","4.0","3.0","1.0","1.0","1.0","1.0","338","https://www.ambitionbox.com/reviews/itc-reviews?page=338"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","","3.0","05/01/2021","Electrical Technician","Food, Beverage & Hospitality Department","Current Employee","Parel","Nice...","....","Strict Timings , This job involves Travel Within City .","5.0","4.0","3.0","4.0","3.0","4.0","4.0","338","https://www.ambitionbox.com/reviews/itc-reviews?page=338"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Piker packer","5.0","03/03/2023","Wherhouse helper  (working remotely)","Permanent","Current Employee","","Rahul Rohidas nande kolwadi ta ji beed Post pali","Rahul Rohidas nande","Monday to Saturday ( Flexible Timings ) ,","5.0","5.0","5.0","5.0","5.0","5.0","5.0","338","https://www.ambitionbox.com/reviews/itc-reviews?page=338"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Operations, Maintenance & Support","4.0","02/03/2023","Technical Associate","Permanent","Current Employee","Bbsr","All things ok","Nothing             to comment","Monday to Saturday ( Flexible Timings ) , This is a desk job.","4.0","4.0","4.0","4.0","4.0","4.0","4.0","338","https://www.ambitionbox.com/reviews/itc-reviews?page=338"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Retail & B2C Sales","5.0","20/07/2023","Area Manager","Permanent","Current Employee","Mumbai","Everything about the company","","","5.0","5.0","5.0","5.0","5.0","5.0","5.0","338","https://www.ambitionbox.com/reviews/itc-reviews?page=338"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Production, Manufacturing & Engineering","5.0","27/01/2023","Product survey","Permanent","Current Employee","Guwahati","Nothing to say","Nothing to say","Monday to Saturday ( Strict Timings ) , This job involves Travel Within City .","5.0","4.0","3.0","3.0","3.0","3.0","3.0","338","https://www.ambitionbox.com/reviews/itc-reviews?page=338"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Packing machine incharge","5.0","04/04/2023","Packing & Dispatch Incharge (working remotely)","Permanent","Current Employee","","Ab to filal to ma Britannia ma hu but I am Re dy ITC","","","5.0","5.0","5.0","5.0","5.0","5.0","5.0","338","https://www.ambitionbox.com/reviews/itc-reviews?page=338"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Production & Manufacturing","4.0","21/12/2023","Operator","Permanent","Current Employee","Icml ,pudukottai","Like","","","","","","","","","","338","https://www.ambitionbox.com/reviews/itc-reviews?page=338"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Sales","5.0","24/12/2022","Salesforce Developer","Permanent","Current Employee","Uttam nagar","1 I like","1 dislike","Alternate Saturday off ( Flexible Timings ) , This job involves Travel Within City .","5.0","5.0","5.0","5.0","5.0","5.0","5.0","338","https://www.ambitionbox.com/reviews/itc-reviews?page=338"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Production & Manufacturing","3.0","06/03/2023","Officer","Permanent","Current Employee","Mysuru","Nothing in ITC","","","2.0","2.0","5.0","2.0","2.0","2.0","2.0","338","https://www.ambitionbox.com/reviews/itc-reviews?page=338"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","System","2.0","11/12/2022","Computer Typist","Permanent","Current Employee","Vellore","Work about interested","Nothing","Monday to Saturday ( Strict Timings ) ,","3.0","4.0","4.0","3.0","2.0","3.0","3.0","338","https://www.ambitionbox.com/reviews/itc-reviews?page=338"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Marketing","4.0","20/01/2023","Sales Officer","Permanent","Current Employee","Bpl","Nothing to like","","","3.0","2.0","5.0","2.0","4.0","3.0","2.0","339","https://www.ambitionbox.com/reviews/itc-reviews?page=339"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Marketing","5.0","23/08/2023","Marketing Supervisor","Permanent","Current Employee","Mirzapur","Yes","No more ITC company","Monday to Saturday ( Flexible Timings ) , This job involves Travel Within City .","5.0","5.0","4.0","4.0","4.0","5.0","5.0","339","https://www.ambitionbox.com/reviews/itc-reviews?page=339"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Hardware","4.0","13/12/2023","Purchase Executive and Engineering store","Permanent","Current Employee","Hyderabad","","","","4.0","4.0","4.0","4.0","4.0","4.0","3.0","339","https://www.ambitionbox.com/reviews/itc-reviews?page=339"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Marketing","5.0","17/08/2023","Senior Brand Manager","Permanent","Current Employee","Kolkata","Good good good good good","all good all good all good","Monday to Friday ( Strict Timings ) , This is a desk job.","5.0","5.0","5.0","5.0","5.0","5.0","5.0","339","https://www.ambitionbox.com/reviews/itc-reviews?page=339"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Back Office","4.0","17/10/2023","HR Executive","Permanent","Current Employee","Kolkata","Not much","Nothing much everything is good","Alternate Saturday off ( Strict Timings ) ,","4.0","4.0","4.0","4.0","4.0","5.0","3.0","339","https://www.ambitionbox.com/reviews/itc-reviews?page=339"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Banking Operations","2.0","14/07/2023","IT Consultant","Permanent","Current Employee","Bengaluru","nothing as much","nothing as much","3 days/week from office , Monday to Friday ( Strict Timings ) , This is a desk job.","3.0","3.0","3.0","3.0","3.0","3.0","3.0","339","https://www.ambitionbox.com/reviews/itc-reviews?page=339"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Software Development","3.0","15/10/2023","Web Designer","Permanent","Current Employee","Bengaluru","Yes I like","No I think soo","Monday to Friday ( Strict Timings ) , This is a desk job.","1.0","2.0","3.0","3.0","3.0","3.0","3.0","339","https://www.ambitionbox.com/reviews/itc-reviews?page=339"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Accounting & Taxation","5.0","08/07/2023","Intern","Permanent","Current Employee","Mumbai","everything","no thimg as such","Rotational Shift ( Strict Timings ) ,","5.0","5.0","5.0","5.0","5.0","5.0","5.0","339","https://www.ambitionbox.com/reviews/itc-reviews?page=339"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Enterprise & B2B Sales","3.0","30/03/2021","Advertisement Officer","Permanent","Current Employee","Srinagar","","","Monday to Saturday ( Strict Timings ) , This job involves Travel Within City .","3.0","1.0","1.0","1.0","2.0","1.0","1.0","339","https://www.ambitionbox.com/reviews/itc-reviews?page=339"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Engineering","5.0","20/09/2023","Senior Supervisor","Permanent","Current Employee","Kolkata","Good good","","","5.0","5.0","5.0","5.0","5.0","5.0","5.0","339","https://www.ambitionbox.com/reviews/itc-reviews?page=339"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Marketing","3.0","18/03/2023","Marketing Officer","Permanent","Current Employee","New Delhi","Mujhe market krna acha lgta h","Thik hi h sab","Monday to Saturday , This job involves Travel Within City , International Travel , Travel Within Country .","3.0","3.0","3.0","3.0","3.0","3.0","3.0","339","https://www.ambitionbox.com/reviews/itc-reviews?page=339"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","","4.0","15/11/2022","Abdm","Yes Department","Current Employee","Neemucg","ABD bussiness","No any one","Monday to Saturday , This job involves Travel Within City .","4.0","4.0","2.0","5.0","5.0","5.0","2.0","339","https://www.ambitionbox.com/reviews/itc-reviews?page=339"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Production & Manufacturing","2.0","04/12/2023","Machine Operator","Permanent","Current Employee","Bangalore Rural","Company fresher ke liye thik hai unko proper training milti Hain
Kafi achhe tarike se sikhaya jata hai.","","","5.0","1.0","5.0","1.0","5.0","5.0","3.0","339","https://www.ambitionbox.com/reviews/itc-reviews?page=339"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Research & Development","1.0","11/10/2020","Computer Hardware & Networking Engineer","Permanent","Current Employee","Bhadrachalam","🙏🏼🙏🏼🙏🏼🙏🏼","🙏🏼🙏🏼🙏🏼🙏🏼","Flexible Timings ,","1.0","1.0","1.0","1.0","1.0","1.0","1.0","339","https://www.ambitionbox.com/reviews/itc-reviews?page=339"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","","5.0","27/01/2021","Salesman","Marketing Department","Current Employee","Hydrabad","Yes","Yes","Flexible Timings , This is a desk job.","4.0","5.0","5.0","5.0","5.0","5.0","5.0","339","https://www.ambitionbox.com/reviews/itc-reviews?page=339"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Housekeeping & Laundry","3.0","17/12/2023","Food & Beverage Supervisor","Permanent","Current Employee","Kolkata","Ok to work","Ok to work","Monday to Friday ( Flexible Timings ) , This is a desk job.","3.0","4.0","5.0","4.0","4.0","4.0","3.0","339","https://www.ambitionbox.com/reviews/itc-reviews?page=339"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Hotel","4.0","16/02/2023","Assistant Manager","Permanent","Current Employee","Ahmedabad","Nothing to like","No dislike","Strict Timings ,","4.0","4.0","5.0","3.0","3.0","3.0","4.0","339","https://www.ambitionbox.com/reviews/itc-reviews?page=339"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Operations, Maintenance & Support","4.0","26/02/2025","Operator","Permanent","Current Employee","Hyderabad","Yes","No","Monday to Saturday ( Flexible Timings ) , This job involves Travel Within City .","4.0","3.0","4.0","4.0","4.0","4.0","4.0","339","https://www.ambitionbox.com/reviews/itc-reviews?page=339"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","","5.0","20/04/2021","Junior Research Associate","Engineering & Manufacturing Department","Current Employee","Jalahalli cross","ITC -It take cares🥰😍","Nothing like that","Monday to Friday ( Strict Timings ) , This is a desk job.","5.0","5.0","5.0","5.0","5.0","5.0","4.0","339","https://www.ambitionbox.com/reviews/itc-reviews?page=339"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","","4.0","20/04/2021","Computer Operator","Software Development Department","Current Employee","Pathankot","Yes","Yes","Monday to Saturday ( Flexible Timings ) ,","2.0","1.0","1.0","1.0","2.0","1.0","1.0","339","https://www.ambitionbox.com/reviews/itc-reviews?page=339"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","","5.0","04/04/2021","SAP HANA manual Tester and QA","It Support Department","Current Employee","Bangalore Rural","All","No","Flexible Timings , This is a desk job.","5.0","5.0","5.0","5.0","5.0","5.0","5.0","340","https://www.ambitionbox.com/reviews/itc-reviews?page=340"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Community Health & Safety","4.0","20/04/2021","EHS Manager","Permanent","Current Employee","Mumbai","No comments","","","4.0","4.0","4.0","4.0","4.0","4.0","4.0","340","https://www.ambitionbox.com/reviews/itc-reviews?page=340"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","","5.0","09/01/2021","Operator","Engineering Department","Current Employee","Kolkata","Yes","Ok","Flexible Timings , This job involves Travel Within City .","5.0","4.0","5.0","5.0","5.0","5.0","4.0","340","https://www.ambitionbox.com/reviews/itc-reviews?page=340"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","","5.0","25/12/2020","Junior Technical Assistant","Construction Engineering Department","Current Employee","Haora","","","Flexible Timings , This job involves Travel Within City .","4.0","4.0","5.0","5.0","5.0","5.0","4.0","340","https://www.ambitionbox.com/reviews/itc-reviews?page=340"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","","4.0","05/01/2021","Sales Officer","Retail & B2C Sales Department","Current Employee","Kolkata","Nothing","Everything","Strict Timings , This job involves Travel Within Country .","4.0","5.0","5.0","4.0","5.0","4.0","3.0","340","https://www.ambitionbox.com/reviews/itc-reviews?page=340"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","","2.0","23/11/2020","any job BT Future my job","Itc Department","Current Employee","Bangalore Rural","I'm happy","Itc comny is trust Comny","Strict Timings , This is a desk job.","5.0","2.0","1.0","2.0","2.0","4.0","1.0","340","https://www.ambitionbox.com/reviews/itc-reviews?page=340"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","Electrical Engineering","4.0","11/11/2020","Electrician","Permanent","Current Employee","Haridwar","","","Flexible Timings ,","4.0","4.0","4.0","4.0","4.0","2.0","2.0","340","https://www.ambitionbox.com/reviews/itc-reviews?page=340"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","","4.0","28/01/2021","Computer Operator,storage and godown incharge","Back Office Department","Current Employee","Vegneswara cold storage","Ok","Ok","Flexible Timings , This job involves Travel Within City .","5.0","2.0","2.0","3.0","4.0","2.0","2.0","340","https://www.ambitionbox.com/reviews/itc-reviews?page=340"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","","4.0","18/06/2020","Machine Operator","Production, Manufacturing & Engineering Department","Current Employee","","","","","1.0","1.0","1.0","1.0","2.0","1.0","1.0","340","https://www.ambitionbox.com/reviews/itc-reviews?page=340"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","","5.0","05/10/2020","Accounts Payable Associate","Recruitment & Talent Acquisition Department","Current Employee","Hyderabad","","","Flexible Timings , This job involves Travel Within City .","5.0","5.0","5.0","5.0","5.0","5.0","5.0","340","https://www.ambitionbox.com/reviews/itc-reviews?page=340"
"ITC","FMCG","7.1k","3.9","4.0","3.4","3.8","3.4","3.8","3.3","2.9","","3.0","28/01/2020","Electrical Maintenance Engineer","Engineering & Manufacturing Department","Current Employee","","I am now employed at the electro stell factory","I now gat the salary 15000 ..  I work in electrical mantance. I don't any politics","Monday to Saturday ( Flexible Timings ) , This is a desk job.","3.0","3.0","3.0","3.0","3.0","3.0","3.0","340","https://www.ambitionbox.com/reviews/itc-reviews?page=340"
