2026-03-30 17:55:56  INFO      __main__ — === AmbitionBox Scraper ===
2026-03-30 17:55:56  INFO      __main__ — Target : TCS
2026-03-30 17:55:56  WARNING   __main__ — playwright-stealth not installed. Auto-installing...
2026-03-30 17:56:11  INFO      __main__ — Browser launched: chrome
2026-03-30 17:56:12  INFO      __main__ — Warm-up: visiting ambitionbox.com homepage…
2026-03-30 17:56:34  INFO      parser — Company meta → name=TCS | rating=3.3 | reviews=1.1L | industry=IT Services & Consulting
2026-03-30 17:56:34  INFO      __main__ — Target has 1.1L total reviews → 5500 pages
2026-03-30 19:43:15  INFO      __main__ — Page  88/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 88/5500  (1.6%)
2026-03-30 19:43:59  INFO      __main__ — Page  89/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 89/5500  (1.6%)
2026-03-30 19:45:15  INFO      __main__ — Page  90/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 90/5500  (1.6%)
2026-03-30 19:46:33  INFO      __main__ — Page  91/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 91/5500  (1.7%)
2026-03-30 19:47:46  INFO      __main__ — Page  92/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 92/5500  (1.7%)
2026-03-30 19:48:57  INFO      __main__ — Page  93/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 93/5500  (1.7%)
2026-03-30 19:49:40  INFO      __main__ — Page  94/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 94/5500  (1.7%)
2026-03-30 19:49:53  INFO      __main__ — Page  95/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 95/5500  (1.7%)
2026-03-30 19:51:05  INFO      __main__ — Page  96/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 96/5500  (1.7%)
2026-03-30 19:51:50  INFO      __main__ — Page  97/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 97/5500  (1.8%)
2026-03-30 19:51:59  INFO      __main__ — Page  98/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 98/5500  (1.8%)
2026-03-30 19:52:41  INFO      __main__ — Page  99/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 99/5500  (1.8%)
2026-03-30 19:53:23  INFO      __main__ — Page 100/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 100/5500  (1.8%)
2026-03-30 19:54:04  INFO      __main__ — Page 101/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 101/5500  (1.8%)
2026-03-30 19:56:17  INFO      __main__ — Page 102/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 102/5500  (1.9%)
2026-03-30 19:56:58  INFO      __main__ — Page 103/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 103/5500  (1.9%)
2026-03-30 19:57:48  INFO      __main__ — Page 104/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 104/5500  (1.9%)
2026-03-30 19:58:02  INFO      __main__ — Page 105/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 105/5500  (1.9%)
2026-03-30 19:58:13  INFO      __main__ — Page 106/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 106/5500  (1.9%)
2026-03-30 19:58:55  INFO      __main__ — Page 107/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 107/5500  (1.9%)
2026-03-30 19:59:05  INFO      __main__ — Page 108/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 108/5500  (2.0%)
2026-03-30 19:59:44  INFO      __main__ — Page 109/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 109/5500  (2.0%)
2026-03-30 19:59:56  INFO      __main__ — Page 110/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 110/5500  (2.0%)
2026-03-30 20:01:08  INFO      __main__ — Page 111/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 111/5500  (2.0%)
2026-03-30 20:01:21  INFO      __main__ — Page 112/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 112/5500  (2.0%)
2026-03-30 20:03:36  INFO      __main__ — Page 113/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 113/5500  (2.1%)
2026-03-30 20:04:17  INFO      __main__ — Page 114/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 114/5500  (2.1%)
2026-03-30 20:05:28  INFO      __main__ — Page 115/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 115/5500  (2.1%)
2026-03-30 20:06:10  INFO      __main__ — Page 116/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 116/5500  (2.1%)
2026-03-30 20:07:24  INFO      __main__ — Page 117/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 117/5500  (2.1%)
2026-03-30 20:08:40  INFO      __main__ — Page 118/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 118/5500  (2.1%)
2026-03-30 20:10:20  INFO      __main__ — Page 119/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 119/5500  (2.2%)
2026-03-30 20:11:32  INFO      __main__ — Page 120/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 120/5500  (2.2%)
2026-03-30 20:12:46  INFO      __main__ — Page 121/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 121/5500  (2.2%)
2026-03-30 20:13:28  INFO      __main__ — Page 122/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 122/5500  (2.2%)
2026-03-30 20:13:39  INFO      __main__ — Page 123/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 123/5500  (2.2%)
2026-03-30 20:14:21  INFO      __main__ — Page 124/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 124/5500  (2.3%)
2026-03-30 20:15:06  INFO      __main__ — Page 125/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 125/5500  (2.3%)
2026-03-30 20:15:46  INFO      __main__ — Page 126/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 126/5500  (2.3%)
